Score Crédito,Estado,Gênero,Idade,Tempo como cliente (meses),Saldo,Número de produtos,Possui Cartao de Crédito,Assina mensalidade,Renda Mensal Presumida (R$),Churn_2_meses
850,Rio de Janeiro,Feminino,57,8,126776.3,2,1,1,5512.437083333332,0
522,Rio de Janeiro,Masculino,34,9,126436.29,1,1,0,7260.355,1
737,São Paulo,Masculino,41,1,101960.74,1,1,1,5147.803333333333,0
520,São Paulo,Masculino,58,3,0.0,2,0,1,1366.2508333333333,0
706,Rio de Janeiro,Masculino,28,3,0.0,2,0,1,7564.319583333334,0
643,Minas Gerais,Feminino,45,2,150842.93,1,0,1,96.665,1
648,São Paulo,Feminino,50,9,102535.57,1,1,1,7897.6329166666665,0
443,Minas Gerais,Feminino,29,9,99027.61,2,1,0,455.85,0
640,São Paulo,Masculino,68,9,0.0,2,1,1,8312.224166666667,0
628,Rio de Janeiro,Feminino,33,3,0.0,1,1,1,7841.385416666668,0
540,Minas Gerais,Feminino,42,9,87271.41,2,1,0,7190.526666666668,0
460,Minas Gerais,Feminino,35,8,102742.91,2,1,1,7889.1500000000015,0
636,Minas Gerais,Masculino,34,2,40105.51,2,0,1,2229.6733333333336,0
593,São Paulo,Feminino,29,2,152265.43,1,1,0,1416.851666666667,0
801,Rio de Janeiro,Masculino,42,4,141947.67,1,1,1,441.5954166666667,0
640,Minas Gerais,Feminino,75,1,106307.91,2,0,1,4726.198750000001,0
611,Minas Gerais,Masculino,31,0,107884.81,2,1,1,7645.3325,0
802,Minas Gerais,Masculino,31,1,125013.72,1,1,1,7819.087083333333,0
717,Minas Gerais,Masculino,35,7,58469.37,2,1,1,7185.807916666668,0
769,São Paulo,Feminino,39,8,0.0,1,0,1,875.6666666666665,0
745,Minas Gerais,Masculino,45,10,117231.63,3,1,1,5099.2091666666665,1
572,Rio de Janeiro,Masculino,35,4,152390.26,1,1,0,5338.485833333333,0
629,Rio de Janeiro,Feminino,30,2,34013.63,1,1,0,815.4429166666667,0
687,Rio de Janeiro,Feminino,39,2,0.0,3,0,0,7839.608333333334,1
483,São Paulo,Feminino,50,9,0.0,2,1,1,4625.843333333333,0
690,São Paulo,Masculino,36,7,101583.11,2,1,0,5157.297916666666,0
492,Minas Gerais,Feminino,30,10,77168.87,2,0,1,6112.509166666668,0
709,Minas Gerais,Masculino,28,8,124695.72,2,1,0,6052.139583333334,0
705,Minas Gerais,Masculino,44,3,105934.96,1,1,0,3435.987083333333,0
560,São Paulo,Feminino,66,9,0.0,1,1,1,663.6870833333334,0
611,Rio de Janeiro,Masculino,46,6,0.0,2,1,0,1911.9304166666668,0
730,Rio de Janeiro,Masculino,62,2,0.0,2,1,1,7770.414583333334,0
709,Rio de Janeiro,Feminino,45,2,0.0,2,0,1,6788.4437499999985,0
544,São Paulo,Feminino,21,10,161525.96,2,1,0,385.94875,0
712,Minas Gerais,Feminino,29,7,147199.07,1,1,1,3538.85,0
752,Minas Gerais,Masculino,38,3,183102.29,1,1,1,2981.546666666666,0
648,Rio de Janeiro,Masculino,46,9,127209.0,2,1,0,3225.2479166666667,1
556,Rio de Janeiro,Masculino,38,8,0.0,2,0,0,17.392083333333336,1
594,Rio de Janeiro,Feminino,24,0,97378.54,1,1,1,2975.2154166666664,0
645,Minas Gerais,Feminino,37,2,136925.09,2,0,1,6391.676666666666,0
557,São Paulo,Masculino,33,3,54503.55,1,1,1,15.460416666666667,0
547,Minas Gerais,Masculino,32,8,155726.85,1,1,0,2824.5829166666667,0
701,São Paulo,Feminino,39,9,0.0,2,0,1,6078.954166666666,0
616,São Paulo,Feminino,66,1,135842.41,1,1,0,7660.021250000002,1
605,São Paulo,Masculino,52,1,63349.75,1,1,0,4536.9766666666665,0
593,Minas Gerais,Feminino,38,4,129499.42,1,1,1,6419.63625,0
751,Rio de Janeiro,Masculino,52,8,0.0,2,0,1,7470.4937500000015,0
443,Rio de Janeiro,Masculino,36,6,70438.01,2,0,1,2372.3929166666667,0
685,São Paulo,Masculino,23,8,0.0,2,1,1,4676.62625,0
718,São Paulo,Masculino,36,9,0.0,1,1,0,1912.91125,0
538,Rio de Janeiro,Feminino,49,9,141434.04,1,0,0,7240.802083333332,1
611,Rio de Janeiro,Feminino,37,4,0.0,2,1,0,5237.344166666667,0
668,Minas Gerais,Masculino,37,10,152958.29,2,1,1,6649.400416666666,0
537,Minas Gerais,Feminino,41,3,138306.34,1,1,0,4448.394583333334,0
709,Rio de Janeiro,Masculino,23,10,0.0,2,0,0,5399.590833333333,0
850,São Paulo,Masculino,38,1,0.0,2,1,1,3333.6104166666664,0
745,Rio de Janeiro,Feminino,31,3,124328.84,1,1,1,5852.1466666666665,0
693,Minas Gerais,Feminino,41,9,181461.48,3,1,1,7830.392916666668,1
795,Rio de Janeiro,Masculino,35,8,0.0,2,1,0,6964.806666666666,0
626,Rio de Janeiro,Masculino,26,8,0.0,2,0,0,7975.862916666666,0
487,Minas Gerais,Feminino,61,5,110368.03,1,0,0,474.3520833333334,1
556,São Paulo,Feminino,39,9,89588.35,1,1,1,3954.0875,0
643,São Paulo,Feminino,46,6,0.0,2,0,0,4449.232916666667,0
605,São Paulo,Feminino,28,6,0.0,2,0,0,6646.188333333333,0
756,Minas Gerais,Feminino,60,3,115924.89,1,1,0,3896.84125,1
586,São Paulo,Feminino,38,2,0.0,2,1,0,3632.019166666667,0
535,Minas Gerais,Masculino,40,7,111756.5,1,1,0,338.68,1
678,São Paulo,Feminino,35,4,0.0,1,1,0,5229.93,0
596,São Paulo,Masculino,39,9,0.0,1,1,0,2040.149583333333,0
648,São Paulo,Masculino,26,9,162923.85,1,1,0,4098.676666666667,0
492,Minas Gerais,Masculino,39,10,124576.65,2,1,0,6191.025416666666,0
702,São Paulo,Masculino,45,0,80793.58,1,1,1,1144.78375,0
486,Minas Gerais,Feminino,40,9,71340.09,1,1,0,3174.675416666667,0
568,Minas Gerais,Masculino,40,1,99282.63,1,0,0,5608.3725,1
619,Minas Gerais,Masculino,57,3,137946.39,1,1,1,3019.4995833333337,1
724,Minas Gerais,Masculino,41,2,127892.57,2,0,1,8318.560416666667,0
548,Minas Gerais,Feminino,33,0,101084.36,1,1,0,1781.24375,0
545,Minas Gerais,Feminino,37,8,114754.08,1,1,0,5668.7683333333325,1
683,São Paulo,Masculino,33,8,0.0,1,0,0,3065.185,0
762,São Paulo,Feminino,51,3,99286.98,1,0,1,3565.776250000001,0
627,Minas Gerais,Feminino,30,4,79871.02,2,1,0,5409.45375,0
516,São Paulo,Masculino,35,10,104088.59,2,0,0,4986.083333333333,0
800,São Paulo,Feminino,38,2,168190.33,2,1,0,2835.5033333333336,0
464,Minas Gerais,Feminino,42,3,85679.25,1,1,1,6837.697499999998,0
626,São Paulo,Feminino,35,3,0.0,1,0,0,3341.265,0
790,São Paulo,Feminino,31,9,0.0,2,1,0,3505.28125,0
534,São Paulo,Feminino,34,7,121551.58,2,1,1,2924.125,0
745,São Paulo,Masculino,46,2,122220.19,1,1,1,4917.670833333334,0
553,Rio de Janeiro,Masculino,47,3,116528.15,1,0,0,6071.0079166666665,1
748,São Paulo,Feminino,26,1,77780.29,1,0,1,7627.05875,0
722,São Paulo,Masculino,37,2,0.0,1,0,0,5037.784583333333,0
501,São Paulo,Masculino,40,4,125832.2,1,1,1,4184.742916666667,0
675,São Paulo,Feminino,38,6,68065.8,1,0,0,5782.375,1
778,Rio de Janeiro,Feminino,47,6,127299.34,2,1,0,5195.624583333333,0
494,Minas Gerais,Feminino,38,7,174937.64,1,1,0,1670.18,0
850,São Paulo,Masculino,40,9,0.0,2,0,1,4968.01375,0
592,Rio de Janeiro,Masculino,31,7,110071.1,1,0,0,1830.0566666666666,0
590,Rio de Janeiro,Feminino,44,3,139432.37,1,1,0,2592.617083333333,0
758,São Paulo,Feminino,39,6,127357.76,1,0,1,2357.375,0
506,São Paulo,Masculino,36,5,0.0,2,1,0,6843.889583333334,0
733,São Paulo,Masculino,33,3,0.0,1,1,1,319.4470833333333,0
711,São Paulo,Masculino,38,3,0.0,2,1,0,2853.64625,0
514,Minas Gerais,Masculino,43,1,95556.31,1,0,1,8303.0825,1
637,Rio de Janeiro,Masculino,37,8,0.0,1,1,1,7752.598333333332,0
468,Minas Gerais,Masculino,29,1,111681.98,2,1,1,8154.631666666667,0
539,São Paulo,Masculino,39,3,0.0,2,1,0,1528.840416666667,0
509,Rio de Janeiro,Feminino,25,3,108738.71,2,1,0,4455.02375,0
662,São Paulo,Feminino,32,4,133950.37,1,1,1,2030.236666666667,1
818,Rio de Janeiro,Masculino,26,4,0.0,2,1,1,6959.8725,0
608,São Paulo,Masculino,33,9,89968.69,1,1,0,2865.7191666666663,0
850,Rio de Janeiro,Feminino,32,9,0.0,2,1,1,788.5383333333333,0
816,Minas Gerais,Feminino,38,5,130878.75,3,1,0,2996.07375,1
536,São Paulo,Masculino,35,8,0.0,2,1,0,2701.3866666666668,0
753,São Paulo,Masculino,35,3,0.0,2,1,1,7701.82375,0
631,Rio de Janeiro,Masculino,27,10,134169.62,1,1,1,7363.750833333333,0
703,São Paulo,Masculino,37,1,149762.08,1,1,0,859.5583333333334,1
774,São Paulo,Masculino,26,2,93844.69,1,1,0,1183.9733333333334,0
785,São Paulo,Masculino,28,8,0.0,2,1,0,3217.969583333333,0
571,São Paulo,Feminino,33,1,0.0,2,1,0,4281.279166666666,0
621,Minas Gerais,Masculino,46,6,141078.37,1,0,0,1440.8666666666668,1
605,Minas Gerais,Feminino,31,1,117992.59,1,1,1,7649.94875,0
611,São Paulo,Feminino,40,8,100812.33,2,1,0,6139.9279166666665,0
569,São Paulo,Masculino,38,7,0.0,1,1,1,4519.55,0
658,São Paulo,Masculino,29,4,80262.6,1,1,1,858.8675,0
788,Rio de Janeiro,Masculino,34,6,156478.62,1,0,1,7549.865000000002,0
525,São Paulo,Feminino,23,5,0.0,2,1,0,6677.045833333334,0
798,São Paulo,Masculino,37,8,0.0,3,0,0,4615.97,0
486,Minas Gerais,Masculino,37,9,115217.99,2,1,0,6041.472083333332,0
615,Rio de Janeiro,Masculino,61,9,0.0,2,1,0,6259.4937500000015,1
730,São Paulo,Feminino,35,0,155470.55,1,1,1,2238.2616666666668,0
641,São Paulo,Masculino,37,7,0.0,2,1,0,3135.3458333333333,0
542,São Paulo,Masculino,39,3,135096.77,1,1,1,598.0595833333333,1
692,São Paulo,Masculino,30,2,0.0,2,0,1,5436.940416666667,0
714,Minas Gerais,Feminino,55,9,180075.22,1,1,1,4171.987916666667,0
591,Rio de Janeiro,Masculino,29,1,97541.24,1,1,1,8181.507083333334,0
710,São Paulo,Feminino,41,2,156067.05,1,1,1,415.995,0
639,São Paulo,Feminino,38,4,81550.94,2,0,1,4957.2820833333335,0
531,São Paulo,Feminino,47,6,0.0,1,0,0,8124.930833333333,1
673,São Paulo,Feminino,38,2,170061.92,2,0,0,5620.889166666668,1
765,Minas Gerais,Masculino,36,8,92310.54,2,1,1,3038.523333333333,0
622,São Paulo,Feminino,32,6,169089.38,2,1,0,4210.747916666666,0
806,São Paulo,Masculino,40,5,80613.93,1,1,1,5951.6100000000015,0
757,Minas Gerais,Masculino,26,8,121581.56,2,1,1,5294.126666666666,0
570,São Paulo,Feminino,58,8,0.0,1,0,1,4854.33,1
555,Rio de Janeiro,Masculino,32,4,0.0,2,1,1,2266.9079166666666,0
692,São Paulo,Masculino,54,5,0.0,2,1,1,3696.7433333333333,0
774,São Paulo,Masculino,60,5,85891.55,1,1,0,3088.978333333333,1
638,Rio de Janeiro,Masculino,44,9,77637.35,2,1,1,4639.425833333334,0
543,Rio de Janeiro,Feminino,41,4,0.0,1,0,0,8120.923333333332,0
584,São Paulo,Masculino,31,5,0.0,2,1,0,1311.4279166666668,0
691,Minas Gerais,Masculino,30,7,116927.89,1,1,0,883.26625,0
684,Minas Gerais,Feminino,40,6,137326.65,1,1,0,7790.6916666666675,0
733,São Paulo,Masculino,22,5,0.0,2,1,1,4883.424583333333,0
599,Rio de Janeiro,Feminino,37,2,0.0,2,1,1,5989.137083333334,0
524,Minas Gerais,Feminino,31,10,67238.98,2,1,1,6742.1345833333335,0
632,Minas Gerais,Feminino,38,6,86569.76,2,1,0,4087.12125,0
735,Rio de Janeiro,Masculino,34,5,0.0,2,0,0,2962.30875,0
734,São Paulo,Masculino,34,6,133598.4,1,1,1,546.135,0
605,São Paulo,Feminino,51,3,136188.78,1,1,1,2796.2745833333333,1
793,Rio de Janeiro,Masculino,38,9,0.0,2,1,0,3676.0425,0
468,São Paulo,Feminino,56,10,0.0,3,0,1,2594.03625,1
779,Minas Gerais,Masculino,37,7,120092.52,2,1,0,5663.571666666668,0
698,São Paulo,Masculino,48,4,101238.24,2,0,1,7408.994583333332,1
707,São Paulo,Masculino,58,6,89685.92,1,0,1,5269.630416666667,0
850,São Paulo,Feminino,35,1,211774.31,1,1,0,7857.255,1
850,São Paulo,Masculino,56,7,131317.48,1,1,1,4965.64375,0
527,Rio de Janeiro,Masculino,37,5,93722.73,2,1,1,5795.5720833333335,0
696,Minas Gerais,Masculino,32,8,101160.99,1,1,1,4829.85625,0
661,São Paulo,Masculino,48,3,120320.54,1,0,0,4019.302083333334,0
776,São Paulo,Feminino,31,2,0.0,2,1,1,4681.229583333333,0
701,São Paulo,Masculino,43,2,0.0,2,1,1,6887.657916666668,0
610,São Paulo,Masculino,26,8,0.0,2,1,0,6917.961666666666,0
572,Minas Gerais,Feminino,48,3,152827.99,1,1,0,1600.49125,1
673,São Paulo,Masculino,30,1,64097.75,1,1,1,3240.972916666667,0
519,Rio de Janeiro,Feminino,57,2,119035.35,2,1,1,1244.6579166666668,0
702,Rio de Janeiro,Feminino,26,4,135219.57,1,0,1,2489.484583333333,0
729,São Paulo,Masculino,32,6,93694.42,1,1,1,3329.963750000001,0
543,Rio de Janeiro,Masculino,35,10,59408.63,1,1,0,3198.8970833333333,0
550,São Paulo,Feminino,40,7,114354.95,1,1,0,2250.78875,0
608,São Paulo,Masculino,59,1,0.0,1,1,0,2943.735,1
639,Minas Gerais,Masculino,35,10,128173.9,2,1,0,2462.224583333333,0
686,Rio de Janeiro,Masculino,34,9,0.0,2,1,0,5315.408333333334,0
564,Minas Gerais,Feminino,62,5,114931.35,3,0,1,760.8741666666666,1
745,Minas Gerais,Feminino,28,1,111071.36,1,1,0,3053.1650000000004,1
833,São Paulo,Masculino,37,8,151226.18,2,1,1,5672.062083333332,0
622,São Paulo,Masculino,26,9,0.0,2,1,1,6384.899583333333,0
597,São Paulo,Feminino,42,4,64740.12,1,1,1,4451.713333333333,0
721,Rio de Janeiro,Masculino,51,0,169312.13,1,1,0,4544.9312500000015,1
504,São Paulo,Feminino,49,7,0.0,3,0,1,3659.255833333333,1
842,Rio de Janeiro,Feminino,44,2,112652.08,2,1,0,5276.8741666666665,0
587,São Paulo,Masculino,38,0,0.0,2,1,0,1975.5895833333332,0
479,Minas Gerais,Feminino,30,7,143964.36,2,1,0,1744.999583333333,0
508,São Paulo,Masculino,49,7,122451.46,2,1,1,3158.6708333333336,0
749,São Paulo,Masculino,24,1,0.0,3,1,1,1996.2929166666665,0
721,Minas Gerais,Feminino,36,3,65253.07,2,1,0,1197.4075,0
674,Minas Gerais,Masculino,47,6,106901.94,1,1,1,86.63333333333333,1
685,Rio de Janeiro,Feminino,25,10,128509.63,1,1,0,5065.097083333333,0
417,São Paulo,Masculino,34,7,0.0,2,1,0,2291.824583333333,0
574,Minas Gerais,Masculino,33,3,129834.67,1,1,0,8047.142500000001,0
590,Rio de Janeiro,Feminino,51,3,154962.99,3,0,1,7997.1779166666665,1
587,Minas Gerais,Masculino,40,5,138241.9,2,1,0,6642.420833333334,0
598,Minas Gerais,Masculino,41,3,91536.93,1,1,0,7977.865833333332,1
741,Rio de Janeiro,Masculino,53,3,0.0,2,1,1,1621.4033333333334,0
850,Rio de Janeiro,Feminino,70,5,0.0,1,1,1,29.3825,0
584,Minas Gerais,Feminino,29,7,105204.01,1,0,1,5770.417916666666,0
650,Rio de Janeiro,Masculino,61,1,152968.73,1,0,1,3457.112083333333,0
607,Rio de Janeiro,Masculino,36,8,158261.68,1,1,1,3197.6966666666667,0
509,São Paulo,Feminino,46,1,0.0,1,1,0,2968.5245833333333,1
689,Rio de Janeiro,Feminino,38,6,121021.05,1,1,1,507.5895833333333,0
543,São Paulo,Masculino,36,4,0.0,2,1,1,5883.770833333332,0
438,Rio de Janeiro,Feminino,54,2,0.0,1,0,0,7990.127916666667,1
687,Rio de Janeiro,Feminino,63,1,137715.66,1,1,1,1580.780833333333,0
737,Minas Gerais,Masculino,31,5,121192.22,2,1,1,3120.4408333333336,0
761,São Paulo,Masculino,31,7,0.0,3,1,1,6945.7575,0
601,São Paulo,Masculino,44,1,100486.18,2,1,1,2611.6054166666668,0
651,São Paulo,Masculino,45,1,0.0,1,1,0,2822.5033333333336,1
745,São Paulo,Masculino,35,9,92566.53,2,1,0,6729.9904166666665,0
648,Rio de Janeiro,Feminino,49,10,0.0,2,1,1,6659.824166666666,1
848,Rio de Janeiro,Masculino,40,3,110929.96,1,1,1,1286.535,0
546,São Paulo,Feminino,27,8,0.0,2,1,1,619.0875,0
439,Rio de Janeiro,Feminino,32,3,138901.61,1,1,0,3153.5820833333332,0
755,São Paulo,Masculino,30,4,123217.66,2,0,1,6007.6291666666675,0
593,São Paulo,Feminino,41,6,0.0,1,1,0,2715.4441666666667,0
701,São Paulo,Masculino,39,2,0.0,2,1,1,3438.6216666666664,0
701,Rio de Janeiro,Masculino,36,8,0.0,2,1,0,7048.394166666666,0
607,Rio de Janeiro,Feminino,33,2,108431.87,2,0,1,4553.807916666667,1
586,Rio de Janeiro,Feminino,57,3,0.0,2,0,1,252.40875000000003,0
547,Minas Gerais,Feminino,30,9,72392.41,1,1,0,3211.5475,0
647,Minas Gerais,Feminino,51,1,119741.77,2,0,0,2289.77125,1
760,São Paulo,Feminino,51,2,100946.71,1,0,0,7483.95,1
621,Rio de Janeiro,Masculino,53,9,170491.84,1,1,0,1482.83625,1
725,São Paulo,Masculino,44,5,0.0,1,1,1,4889.839166666667,0
526,São Paulo,Masculino,36,1,0.0,1,1,0,6695.696666666668,0
519,Rio de Janeiro,Feminino,47,6,157296.02,2,0,0,6136.60125,1
713,Minas Gerais,Feminino,38,7,144606.22,1,1,1,2358.098333333333,1
700,São Paulo,Masculino,38,8,134811.3,1,1,0,54.15625,0
666,São Paulo,Feminino,34,9,115897.12,1,1,1,1045.62625,0
630,Rio de Janeiro,Masculino,32,4,82034.0,1,0,0,6096.935416666667,0
779,Rio de Janeiro,Feminino,26,4,174318.13,2,0,1,1595.675416666667,0
611,Minas Gerais,Feminino,41,2,114206.84,1,1,0,6835.9000000000015,0
685,Rio de Janeiro,Masculino,43,9,0.0,2,1,0,4492.136666666666,0
646,Minas Gerais,Masculino,39,9,111574.41,1,1,1,1284.9379166666665,0
683,Minas Gerais,Feminino,57,5,162448.69,1,0,0,384.2408333333333,1
484,Minas Gerais,Feminino,34,4,148249.54,1,0,1,1405.7612499999998,0
601,São Paulo,Feminino,43,8,0.0,3,0,1,4621.5062499999985,1
762,Rio de Janeiro,Feminino,26,7,123709.46,2,1,1,7068.940416666667,0
687,São Paulo,Feminino,72,9,0.0,1,0,1,2909.558333333333,0
566,São Paulo,Masculino,30,5,0.0,1,1,0,2288.6045833333333,1
702,São Paulo,Masculino,37,10,150525.8,1,1,1,3947.0204166666663,0
601,São Paulo,Masculino,29,9,0.0,1,1,1,3349.719583333333,0
699,São Paulo,Masculino,53,4,0.0,2,0,1,4637.8325,0
584,São Paulo,Masculino,28,10,0.0,2,1,0,826.43,0
699,São Paulo,Masculino,35,5,0.0,2,1,1,3266.5516666666667,0
698,Minas Gerais,Feminino,51,2,111018.98,1,1,0,3600.4283333333333,0
495,São Paulo,Masculino,30,10,129755.99,1,0,0,7197.9020833333325,0
650,São Paulo,Feminino,27,6,0.0,2,1,0,41.76625,0
605,São Paulo,Feminino,64,2,129555.7,1,1,1,566.74125,0
667,Rio de Janeiro,Masculino,38,1,87202.38,1,1,1,3244.4545833333336,0
688,Minas Gerais,Masculino,26,8,146133.39,1,1,1,7304.031666666668,0
727,Rio de Janeiro,Feminino,31,0,0.0,1,1,0,5072.96,1
754,Rio de Janeiro,Masculino,39,6,170184.99,2,1,0,3733.0525,0
612,Minas Gerais,Feminino,62,8,140745.33,1,1,0,8059.912083333334,1
546,Rio de Janeiro,Masculino,42,7,139070.51,1,1,1,3622.708333333334,0
673,Rio de Janeiro,Feminino,37,8,0.0,2,1,1,7638.282916666668,0
593,São Paulo,Masculino,35,9,114193.24,1,1,0,2964.754166666667,0
656,Rio de Janeiro,Feminino,40,10,167878.5,1,0,1,6328.631666666667,0
535,Minas Gerais,Feminino,53,5,141616.55,2,1,1,3162.027083333333,0
678,Minas Gerais,Masculino,36,3,145747.67,2,0,1,3731.9475,0
477,Rio de Janeiro,Feminino,48,2,129120.64,1,0,1,1103.1579166666668,0
850,Rio de Janeiro,Masculino,35,7,110349.82,1,0,0,5264.825,0
427,São Paulo,Masculino,29,1,141325.56,1,1,1,3909.9708333333333,0
752,São Paulo,Masculino,49,2,78653.84,1,1,0,320.7750000000001,0
649,São Paulo,Masculino,47,1,0.0,2,1,1,6066.4104166666675,0
799,Rio de Janeiro,Feminino,28,3,142253.65,1,1,0,1876.773333333333,0
589,São Paulo,Feminino,61,1,0.0,1,1,0,2546.19,1
583,Minas Gerais,Feminino,54,6,115988.86,1,1,0,2398.0825,1
839,Rio de Janeiro,Feminino,33,10,75592.43,1,1,0,2611.4341666666664,0
540,Minas Gerais,Masculino,44,3,164113.04,2,1,1,505.0329166666667,0
850,São Paulo,Masculino,31,6,67996.23,2,0,0,2088.7445833333336,1
696,Rio de Janeiro,Feminino,51,5,0.0,2,1,0,2292.60125,0
660,Rio de Janeiro,Feminino,33,1,0.0,2,0,0,4909.787916666667,0
682,São Paulo,Masculino,48,1,138778.15,1,0,1,7035.0095833333335,0
744,São Paulo,Feminino,43,10,147832.15,1,0,1,1009.7545833333335,0
785,São Paulo,Feminino,36,4,135438.4,1,0,0,7942.792083333334,0
752,Rio de Janeiro,Masculino,48,5,116060.08,1,1,0,6525.765833333334,1
706,São Paulo,Feminino,29,5,112564.62,1,1,0,1763.9325,0
583,São Paulo,Feminino,27,1,125406.58,1,1,1,4616.0175,0
660,Minas Gerais,Feminino,39,5,135134.99,1,1,0,7236.791666666668,1
819,São Paulo,Feminino,39,9,133102.92,1,1,0,1126.9358333333332,1
673,São Paulo,Feminino,34,8,42157.08,1,1,0,858.2745833333332,1
752,São Paulo,Feminino,30,3,0.0,2,1,1,4374.636666666666,0
578,São Paulo,Masculino,38,7,82259.29,1,1,0,374.87375,0
438,São Paulo,Feminino,36,4,0.0,2,1,0,2684.1875,0
652,São Paulo,Masculino,38,6,0.0,2,1,1,6070.8425,0
629,São Paulo,Feminino,49,4,0.0,2,1,1,8180.645,0
720,São Paulo,Masculino,52,7,0.0,1,1,1,615.88,0
668,São Paulo,Masculino,42,3,150461.07,1,1,0,4505.80125,0
459,Minas Gerais,Masculino,48,4,133994.52,1,1,1,803.6275,1
729,Rio de Janeiro,Masculino,31,8,164870.81,2,1,1,398.64125,0
498,Minas Gerais,Masculino,25,8,121702.73,1,1,1,5508.770416666666,0
549,Rio de Janeiro,Masculino,25,6,193858.2,1,0,1,900.0045833333335,0
601,Minas Gerais,Feminino,54,1,131039.97,2,1,1,8319.229166666666,0
544,São Paulo,Masculino,64,9,113829.45,1,1,1,5180.895416666667,0
751,São Paulo,Feminino,30,6,0.0,2,1,0,656.9208333333332,0
632,Minas Gerais,Feminino,41,3,81877.38,1,1,1,1401.75875,0
694,Rio de Janeiro,Masculino,57,8,116326.07,1,1,1,4904.360416666666,0
678,São Paulo,Masculino,31,2,0.0,2,1,1,2450.1366666666668,0
695,São Paulo,Masculino,46,4,0.0,2,1,1,5730.7175,0
661,São Paulo,Feminino,41,1,0.0,2,0,1,5470.861666666667,0
661,São Paulo,Masculino,33,9,0.0,2,1,1,3507.28375,0
559,São Paulo,Feminino,31,3,127070.73,1,0,1,6705.9075,0
503,São Paulo,Masculino,29,3,0.0,2,1,1,5998.124583333332,0
695,Rio de Janeiro,Masculino,46,3,122549.64,1,1,1,2345.74375,0
640,São Paulo,Feminino,42,5,176099.13,1,1,1,350.1970833333333,0
624,Minas Gerais,Feminino,48,3,122388.38,2,0,0,1250.8370833333333,0
667,São Paulo,Masculino,42,9,0.0,2,0,1,2422.3925,0
642,São Paulo,Masculino,26,0,0.0,1,0,0,1978.0283333333332,0
640,Rio de Janeiro,Feminino,32,6,118879.35,2,1,1,797.1545833333333,0
529,Rio de Janeiro,Masculino,35,5,0.0,2,1,1,7803.6875,0
563,São Paulo,Feminino,39,5,0.0,2,1,1,733.4920833333334,0
593,Rio de Janeiro,Feminino,38,4,88736.44,2,1,0,2792.50125,0
739,Minas Gerais,Masculino,45,7,102703.62,1,0,1,6158.4558333333325,1
788,Rio de Janeiro,Feminino,70,1,0.0,2,1,1,1733.7758333333334,0
684,Rio de Janeiro,Feminino,38,3,0.0,2,1,0,1843.9854166666669,0
482,São Paulo,Masculino,55,5,97318.25,1,0,1,3267.339166666666,0
591,Rio de Janeiro,Masculino,58,5,128468.69,1,0,1,5718.939583333333,0
651,Minas Gerais,Feminino,41,4,133432.59,1,0,1,6304.311666666667,0
749,Minas Gerais,Feminino,40,8,141782.57,2,0,0,3597.234583333333,0
583,São Paulo,Masculino,24,9,135125.28,1,0,0,3741.745833333333,0
661,Rio de Janeiro,Masculino,42,2,178820.91,1,0,0,1223.27375,1
715,São Paulo,Feminino,31,2,112212.14,2,1,1,7566.696666666668,0
769,Minas Gerais,Feminino,45,5,126674.81,1,1,0,5171.612916666667,1
625,São Paulo,Feminino,51,7,136294.97,1,1,0,1619.4775,1
641,São Paulo,Feminino,36,5,66392.64,1,1,0,1296.11125,0
716,Minas Gerais,Masculino,27,1,122552.34,2,1,0,2817.14,0
767,São Paulo,Masculino,43,1,76408.85,2,1,0,3243.234583333333,0
745,Minas Gerais,Masculino,36,8,145071.24,1,0,0,253.26916666666668,0
589,São Paulo,Masculino,34,6,0.0,2,1,1,7412.371666666668,0
796,São Paulo,Feminino,45,2,109730.22,1,1,1,5161.7804166666665,0
664,São Paulo,Masculino,57,6,0.0,2,1,1,637.67,0
445,Rio de Janeiro,Masculino,62,1,64119.38,1,1,1,3190.401666666666,1
543,Minas Gerais,Feminino,57,1,106138.33,2,1,1,5027.388333333333,1
746,Rio de Janeiro,Masculino,36,2,0.0,2,1,1,684.8566666666667,0
742,Minas Gerais,Masculino,33,0,181656.51,1,1,1,4486.162916666667,0
750,São Paulo,Feminino,32,5,0.0,2,1,0,3983.81125,0
669,São Paulo,Masculino,30,7,95128.86,1,0,0,824.9691666666665,0
594,Rio de Janeiro,Feminino,49,2,126615.94,2,0,1,5133.9475,0
574,Rio de Janeiro,Masculino,36,1,0.0,2,0,1,2987.88,0
659,Minas Gerais,Masculino,36,2,76190.48,2,1,1,6211.089166666668,0
750,Minas Gerais,Masculino,40,5,168286.81,3,1,0,852.1662500000001,1
626,Minas Gerais,Masculino,35,4,88109.81,1,1,1,1367.7291666666667,0
620,São Paulo,Masculino,42,4,0.0,2,1,0,259.67958333333337,0
580,São Paulo,Feminino,35,8,0.0,2,0,1,431.5429166666667,0
686,São Paulo,Feminino,34,3,123971.51,2,1,0,6158.109583333334,0
540,São Paulo,Masculino,48,0,148116.48,1,0,0,4873.895,0
634,Minas Gerais,Masculino,35,6,116269.01,1,1,0,5415.205833333333,0
632,Rio de Janeiro,Masculino,38,1,120599.21,1,1,0,3867.369166666667,0
501,São Paulo,Feminino,41,3,144260.5,1,1,0,7171.444583333334,0
